COLLOCATES	WORDS	SPAN	CORPUS	SENTENCE_NUM	MATCHED_SENTENCE
antara	senang	'-4	corp_iMxd2012_1M	stn._493917	perasaan apapun yang masih tertinggal setelah diabaikannya rasa sakit serta rasa senang nyaman tersebut adalah disebut perasaan di tengah-tengah <colloc span=-4>antara</colloc> keduanya sakit dan <node>senang</node>
keduanya	senang	'-3	corp_iMxd2012_1M	stn._493917	perasaan apapun yang masih tertinggal setelah diabaikannya rasa sakit serta rasa senang nyaman tersebut adalah disebut perasaan di tengah-tengah antara <colloc span=-3>keduanya</colloc> sakit dan <node>senang</node>
sakit	senang	'-2	corp_iMxd2012_1M	stn._493917	perasaan apapun yang masih tertinggal setelah diabaikannya rasa sakit serta rasa senang nyaman tersebut adalah disebut perasaan di tengah-tengah antara keduanya <colloc span=-2>sakit</colloc> dan <node>senang</node>
dan	senang	'-1	corp_iMxd2012_1M	stn._493917	perasaan apapun yang masih tertinggal setelah diabaikannya rasa sakit serta rasa senang nyaman tersebut adalah disebut perasaan di tengah-tengah antara keduanya sakit <colloc span=-1>dan</colloc> <node>senang</node>
padanya	senang	'-4	corp_iMxd2012_1M	stn._504008	pujian itu seperti semprotan adrenalin yang memberikan semangat <colloc span=-4>padanya</colloc> dan timbul perasaan <node>senang</node> dan puas akan dirinya
dan	senang	'-3	corp_iMxd2012_1M	stn._504008	pujian itu seperti semprotan adrenalin yang memberikan semangat padanya <colloc span=-3>dan</colloc> timbul perasaan <node>senang</node> dan puas akan dirinya
timbul	senang	'-2	corp_iMxd2012_1M	stn._504008	pujian itu seperti semprotan adrenalin yang memberikan semangat padanya dan <colloc span=-2>timbul</colloc> perasaan <node>senang</node> dan puas akan dirinya
perasaan	senang	'-1	corp_iMxd2012_1M	stn._504008	pujian itu seperti semprotan adrenalin yang memberikan semangat padanya dan timbul <colloc span=-1>perasaan</colloc> <node>senang</node> dan puas akan dirinya
dan	senang	'1	corp_iMxd2012_1M	stn._504008	pujian itu seperti semprotan adrenalin yang memberikan semangat padanya dan timbul perasaan <node>senang</node> <colloc span=1>dan</colloc> puas akan dirinya
puas	senang	'2	corp_iMxd2012_1M	stn._504008	pujian itu seperti semprotan adrenalin yang memberikan semangat padanya dan timbul perasaan <node>senang</node> dan <colloc span=2>puas</colloc> akan dirinya
akan	senang	'3	corp_iMxd2012_1M	stn._504008	pujian itu seperti semprotan adrenalin yang memberikan semangat padanya dan timbul perasaan <node>senang</node> dan puas <colloc span=3>akan</colloc> dirinya
dirinya	senang	'4	corp_iMxd2012_1M	stn._504008	pujian itu seperti semprotan adrenalin yang memberikan semangat padanya dan timbul perasaan <node>senang</node> dan puas akan <colloc span=4>dirinya</colloc>
menghayati	senang	'-4	corp_iMxd2012_1M	stn._505902	bedanya dengan iwan simatupang afrizal masih cenderung <colloc span=-4>menghayati</colloc> puisi sebagai rasa <node>senang</node> pada struktur logika dan bukan mistik
puisi	senang	'-3	corp_iMxd2012_1M	stn._505902	bedanya dengan iwan simatupang afrizal masih cenderung menghayati <colloc span=-3>puisi</colloc> sebagai rasa <node>senang</node> pada struktur logika dan bukan mistik
sebagai	senang	'-2	corp_iMxd2012_1M	stn._505902	bedanya dengan iwan simatupang afrizal masih cenderung menghayati puisi <colloc span=-2>sebagai</colloc> rasa <node>senang</node> pada struktur logika dan bukan mistik
rasa	senang	'-1	corp_iMxd2012_1M	stn._505902	bedanya dengan iwan simatupang afrizal masih cenderung menghayati puisi sebagai <colloc span=-1>rasa</colloc> <node>senang</node> pada struktur logika dan bukan mistik
pada	senang	'1	corp_iMxd2012_1M	stn._505902	bedanya dengan iwan simatupang afrizal masih cenderung menghayati puisi sebagai rasa <node>senang</node> <colloc span=1>pada</colloc> struktur logika dan bukan mistik
struktur	senang	'2	corp_iMxd2012_1M	stn._505902	bedanya dengan iwan simatupang afrizal masih cenderung menghayati puisi sebagai rasa <node>senang</node> pada <colloc span=2>struktur</colloc> logika dan bukan mistik
logika	senang	'3	corp_iMxd2012_1M	stn._505902	bedanya dengan iwan simatupang afrizal masih cenderung menghayati puisi sebagai rasa <node>senang</node> pada struktur <colloc span=3>logika</colloc> dan bukan mistik
dan	senang	'4	corp_iMxd2012_1M	stn._505902	bedanya dengan iwan simatupang afrizal masih cenderung menghayati puisi sebagai rasa <node>senang</node> pada struktur logika <colloc span=4>dan</colloc> bukan mistik
seperti	senang	'-4	corp_iMxd2012_1M	stn._519645	maksudnya guru jangan berkedok dan menutupi kepribadiannya yang sesungguhnya harus jujur menampakkan perasaanya <colloc span=-4>seperti</colloc> benci atau suka <node>senang</node> dan sedih marah jengkel atau gembira
benci	senang	'-3	corp_iMxd2012_1M	stn._519645	maksudnya guru jangan berkedok dan menutupi kepribadiannya yang sesungguhnya harus jujur menampakkan perasaanya seperti <colloc span=-3>benci</colloc> atau suka <node>senang</node> dan sedih marah jengkel atau gembira
atau	senang	'-2	corp_iMxd2012_1M	stn._519645	maksudnya guru jangan berkedok dan menutupi kepribadiannya yang sesungguhnya harus jujur menampakkan perasaanya seperti benci <colloc span=-2>atau</colloc> suka <node>senang</node> dan sedih marah jengkel atau gembira
suka	senang	'-1	corp_iMxd2012_1M	stn._519645	maksudnya guru jangan berkedok dan menutupi kepribadiannya yang sesungguhnya harus jujur menampakkan perasaanya seperti benci atau <colloc span=-1>suka</colloc> <node>senang</node> dan sedih marah jengkel atau gembira
dan	senang	'1	corp_iMxd2012_1M	stn._519645	maksudnya guru jangan berkedok dan menutupi kepribadiannya yang sesungguhnya harus jujur menampakkan perasaanya seperti benci atau suka <node>senang</node> <colloc span=1>dan</colloc> sedih marah jengkel atau gembira
sedih	senang	'2	corp_iMxd2012_1M	stn._519645	maksudnya guru jangan berkedok dan menutupi kepribadiannya yang sesungguhnya harus jujur menampakkan perasaanya seperti benci atau suka <node>senang</node> dan <colloc span=2>sedih</colloc> marah jengkel atau gembira
marah	senang	'3	corp_iMxd2012_1M	stn._519645	maksudnya guru jangan berkedok dan menutupi kepribadiannya yang sesungguhnya harus jujur menampakkan perasaanya seperti benci atau suka <node>senang</node> dan sedih <colloc span=3>marah</colloc> jengkel atau gembira
jengkel	senang	'4	corp_iMxd2012_1M	stn._519645	maksudnya guru jangan berkedok dan menutupi kepribadiannya yang sesungguhnya harus jujur menampakkan perasaanya seperti benci atau suka <node>senang</node> dan sedih marah <colloc span=4>jengkel</colloc> atau gembira
tapi	senang	'-3	corp_iMxd2012_1M	stn._522654	<colloc span=-3>tapi</colloc> setelah rasa <node>senang</node> tersebut hilang anda mungkin akan merasa biasa terhadap hal tersebut dan ini adalah perasaan yang netral
setelah	senang	'-2	corp_iMxd2012_1M	stn._522654	tapi <colloc span=-2>setelah</colloc> rasa <node>senang</node> tersebut hilang anda mungkin akan merasa biasa terhadap hal tersebut dan ini adalah perasaan yang netral
rasa	senang	'-1	corp_iMxd2012_1M	stn._522654	tapi setelah <colloc span=-1>rasa</colloc> <node>senang</node> tersebut hilang anda mungkin akan merasa biasa terhadap hal tersebut dan ini adalah perasaan yang netral
tersebut	senang	'1	corp_iMxd2012_1M	stn._522654	tapi setelah rasa <node>senang</node> <colloc span=1>tersebut</colloc> hilang anda mungkin akan merasa biasa terhadap hal tersebut dan ini adalah perasaan yang netral
hilang	senang	'2	corp_iMxd2012_1M	stn._522654	tapi setelah rasa <node>senang</node> tersebut <colloc span=2>hilang</colloc> anda mungkin akan merasa biasa terhadap hal tersebut dan ini adalah perasaan yang netral
anda	senang	'3	corp_iMxd2012_1M	stn._522654	tapi setelah rasa <node>senang</node> tersebut hilang <colloc span=3>anda</colloc> mungkin akan merasa biasa terhadap hal tersebut dan ini adalah perasaan yang netral
mungkin	senang	'4	corp_iMxd2012_1M	stn._522654	tapi setelah rasa <node>senang</node> tersebut hilang anda <colloc span=4>mungkin</colloc> akan merasa biasa terhadap hal tersebut dan ini adalah perasaan yang netral
mengharap	senang	'-4	corp_iMxd2012_1M	stn._523555	tapi bisa saja pemasang iklan model begini akan <colloc span=-4>mengharap</colloc> sesuatu tentang perasaan <node>senang</node> mendapatkan sesuatu atau malah merangkai kembali kapling-kapling yang barangkali akan terancam
sesuatu	senang	'-3	corp_iMxd2012_1M	stn._523555	tapi bisa saja pemasang iklan model begini akan mengharap <colloc span=-3>sesuatu</colloc> tentang perasaan <node>senang</node> mendapatkan sesuatu atau malah merangkai kembali kapling-kapling yang barangkali akan terancam
tentang	senang	'-2	corp_iMxd2012_1M	stn._523555	tapi bisa saja pemasang iklan model begini akan mengharap sesuatu <colloc span=-2>tentang</colloc> perasaan <node>senang</node> mendapatkan sesuatu atau malah merangkai kembali kapling-kapling yang barangkali akan terancam
perasaan	senang	'-1	corp_iMxd2012_1M	stn._523555	tapi bisa saja pemasang iklan model begini akan mengharap sesuatu tentang <colloc span=-1>perasaan</colloc> <node>senang</node> mendapatkan sesuatu atau malah merangkai kembali kapling-kapling yang barangkali akan terancam
mendapatkan	senang	'1	corp_iMxd2012_1M	stn._523555	tapi bisa saja pemasang iklan model begini akan mengharap sesuatu tentang perasaan <node>senang</node> <colloc span=1>mendapatkan</colloc> sesuatu atau malah merangkai kembali kapling-kapling yang barangkali akan terancam
sesuatu	senang	'2	corp_iMxd2012_1M	stn._523555	tapi bisa saja pemasang iklan model begini akan mengharap sesuatu tentang perasaan <node>senang</node> mendapatkan <colloc span=2>sesuatu</colloc> atau malah merangkai kembali kapling-kapling yang barangkali akan terancam
atau	senang	'3	corp_iMxd2012_1M	stn._523555	tapi bisa saja pemasang iklan model begini akan mengharap sesuatu tentang perasaan <node>senang</node> mendapatkan sesuatu <colloc span=3>atau</colloc> malah merangkai kembali kapling-kapling yang barangkali akan terancam
malah	senang	'4	corp_iMxd2012_1M	stn._523555	tapi bisa saja pemasang iklan model begini akan mengharap sesuatu tentang perasaan <node>senang</node> mendapatkan sesuatu atau <colloc span=4>malah</colloc> merangkai kembali kapling-kapling yang barangkali akan terancam
rasa	senang	'-1	corp_iMxd2012_1M	stn._525892	<colloc span=-1>rasa</colloc> <node>senang</node> bisa meredam amarah
bisa	senang	'1	corp_iMxd2012_1M	stn._525892	rasa <node>senang</node> <colloc span=1>bisa</colloc> meredam amarah
meredam	senang	'2	corp_iMxd2012_1M	stn._525892	rasa <node>senang</node> bisa <colloc span=2>meredam</colloc> amarah
amarah	senang	'3	corp_iMxd2012_1M	stn._525892	rasa <node>senang</node> bisa meredam <colloc span=3>amarah</colloc>
peduli	senang	'-4	corp_iMxd2012_1M	stn._532657	pebisnis yang bergerak dalam menjual jasa seperi perusahaan penerbangan perbankan perdagangan dan bisnis hiburan tentu berharap keuntungan dari klien sangat <colloc span=-4>peduli</colloc> dalam pemberian rasa <node>senang</node> terhadap kliennya
dalam	senang	'-3	corp_iMxd2012_1M	stn._532657	pebisnis yang bergerak dalam menjual jasa seperi perusahaan penerbangan perbankan perdagangan dan bisnis hiburan tentu berharap keuntungan dari klien sangat peduli <colloc span=-3>dalam</colloc> pemberian rasa <node>senang</node> terhadap kliennya
pemberian	senang	'-2	corp_iMxd2012_1M	stn._532657	pebisnis yang bergerak dalam menjual jasa seperi perusahaan penerbangan perbankan perdagangan dan bisnis hiburan tentu berharap keuntungan dari klien sangat peduli dalam <colloc span=-2>pemberian</colloc> rasa <node>senang</node> terhadap kliennya
rasa	senang	'-1	corp_iMxd2012_1M	stn._532657	pebisnis yang bergerak dalam menjual jasa seperi perusahaan penerbangan perbankan perdagangan dan bisnis hiburan tentu berharap keuntungan dari klien sangat peduli dalam pemberian <colloc span=-1>rasa</colloc> <node>senang</node> terhadap kliennya
terhadap	senang	'1	corp_iMxd2012_1M	stn._532657	pebisnis yang bergerak dalam menjual jasa seperi perusahaan penerbangan perbankan perdagangan dan bisnis hiburan tentu berharap keuntungan dari klien sangat peduli dalam pemberian rasa <node>senang</node> <colloc span=1>terhadap</colloc> kliennya
kliennya	senang	'2	corp_iMxd2012_1M	stn._532657	pebisnis yang bergerak dalam menjual jasa seperi perusahaan penerbangan perbankan perdagangan dan bisnis hiburan tentu berharap keuntungan dari klien sangat peduli dalam pemberian rasa <node>senang</node> terhadap <colloc span=2>kliennya</colloc>
yang	senang	'-4	corp_iMxd2012_1M	stn._535962	bagi si kecil ini tuhan ada buat menolong mereka <colloc span=-4>yang</colloc> kesakitan menawarkan rasa <node>senang</node> kepada mereka yang tak punya uang untuk mendidik anak membantu para pengemis yang tak henti-hentinya menyebut nama-nya
kesakitan	senang	'-3	corp_iMxd2012_1M	stn._535962	bagi si kecil ini tuhan ada buat menolong mereka yang <colloc span=-3>kesakitan</colloc> menawarkan rasa <node>senang</node> kepada mereka yang tak punya uang untuk mendidik anak membantu para pengemis yang tak henti-hentinya menyebut nama-nya
menawarkan	senang	'-2	corp_iMxd2012_1M	stn._535962	bagi si kecil ini tuhan ada buat menolong mereka yang kesakitan <colloc span=-2>menawarkan</colloc> rasa <node>senang</node> kepada mereka yang tak punya uang untuk mendidik anak membantu para pengemis yang tak henti-hentinya menyebut nama-nya
rasa	senang	'-1	corp_iMxd2012_1M	stn._535962	bagi si kecil ini tuhan ada buat menolong mereka yang kesakitan menawarkan <colloc span=-1>rasa</colloc> <node>senang</node> kepada mereka yang tak punya uang untuk mendidik anak membantu para pengemis yang tak henti-hentinya menyebut nama-nya
kepada	senang	'1	corp_iMxd2012_1M	stn._535962	bagi si kecil ini tuhan ada buat menolong mereka yang kesakitan menawarkan rasa <node>senang</node> <colloc span=1>kepada</colloc> mereka yang tak punya uang untuk mendidik anak membantu para pengemis yang tak henti-hentinya menyebut nama-nya
mereka	senang	'2	corp_iMxd2012_1M	stn._535962	bagi si kecil ini tuhan ada buat menolong mereka yang kesakitan menawarkan rasa <node>senang</node> kepada <colloc span=2>mereka</colloc> yang tak punya uang untuk mendidik anak membantu para pengemis yang tak henti-hentinya menyebut nama-nya
yang	senang	'3	corp_iMxd2012_1M	stn._535962	bagi si kecil ini tuhan ada buat menolong mereka yang kesakitan menawarkan rasa <node>senang</node> kepada mereka <colloc span=3>yang</colloc> tak punya uang untuk mendidik anak membantu para pengemis yang tak henti-hentinya menyebut nama-nya
tak	senang	'4	corp_iMxd2012_1M	stn._535962	bagi si kecil ini tuhan ada buat menolong mereka yang kesakitan menawarkan rasa <node>senang</node> kepada mereka yang <colloc span=4>tak</colloc> punya uang untuk mendidik anak membantu para pengemis yang tak henti-hentinya menyebut nama-nya
pada	senang	'-4	corp_iMxd2012_1M	stn._536204	hujjah kedua karamah adalah sesuatu yang senantiasa tergantung <colloc span=-4>pada</colloc> allah swt rasa <node>senang</node> karena memiliki karamah adalah senang kepada sesuatu yang bukan haknya
allah	senang	'-3	corp_iMxd2012_1M	stn._536204	hujjah kedua karamah adalah sesuatu yang senantiasa tergantung pada <colloc span=-3>allah</colloc> swt rasa <node>senang</node> karena memiliki karamah adalah senang kepada sesuatu yang bukan haknya
swt	senang	'-2	corp_iMxd2012_1M	stn._536204	hujjah kedua karamah adalah sesuatu yang senantiasa tergantung pada allah <colloc span=-2>swt</colloc> rasa <node>senang</node> karena memiliki karamah adalah senang kepada sesuatu yang bukan haknya
rasa	senang	'-1	corp_iMxd2012_1M	stn._536204	hujjah kedua karamah adalah sesuatu yang senantiasa tergantung pada allah swt <colloc span=-1>rasa</colloc> <node>senang</node> karena memiliki karamah adalah senang kepada sesuatu yang bukan haknya
karena	senang	'1	corp_iMxd2012_1M	stn._536204	hujjah kedua karamah adalah sesuatu yang senantiasa tergantung pada allah swt rasa <node>senang</node> <colloc span=1>karena</colloc> memiliki karamah adalah senang kepada sesuatu yang bukan haknya
memiliki	senang	'2	corp_iMxd2012_1M	stn._536204	hujjah kedua karamah adalah sesuatu yang senantiasa tergantung pada allah swt rasa <node>senang</node> karena <colloc span=2>memiliki</colloc> karamah adalah senang kepada sesuatu yang bukan haknya
karamah	senang	'3	corp_iMxd2012_1M	stn._536204	hujjah kedua karamah adalah sesuatu yang senantiasa tergantung pada allah swt rasa <node>senang</node> karena memiliki <colloc span=3>karamah</colloc> adalah senang kepada sesuatu yang bukan haknya
adalah	senang	'4	corp_iMxd2012_1M	stn._536204	hujjah kedua karamah adalah sesuatu yang senantiasa tergantung pada allah swt rasa <node>senang</node> karena memiliki karamah <colloc span=4>adalah</colloc> senang kepada sesuatu yang bukan haknya
karena	senang	'-4	corp_iMxd2012_1M	stn._536204	hujjah kedua karamah adalah sesuatu yang senantiasa tergantung pada allah swt rasa senang <colloc span=-4>karena</colloc> memiliki karamah adalah <node>senang</node> kepada sesuatu yang bukan haknya
memiliki	senang	'-3	corp_iMxd2012_1M	stn._536204	hujjah kedua karamah adalah sesuatu yang senantiasa tergantung pada allah swt rasa senang karena <colloc span=-3>memiliki</colloc> karamah adalah <node>senang</node> kepada sesuatu yang bukan haknya
karamah	senang	'-2	corp_iMxd2012_1M	stn._536204	hujjah kedua karamah adalah sesuatu yang senantiasa tergantung pada allah swt rasa senang karena memiliki <colloc span=-2>karamah</colloc> adalah <node>senang</node> kepada sesuatu yang bukan haknya
adalah	senang	'-1	corp_iMxd2012_1M	stn._536204	hujjah kedua karamah adalah sesuatu yang senantiasa tergantung pada allah swt rasa senang karena memiliki karamah <colloc span=-1>adalah</colloc> <node>senang</node> kepada sesuatu yang bukan haknya
