COLLOCATES	WORDS	SPAN	CORPUS	SENTENCE_NUM	MATCHED_SENTENCE
uang	gembira	'-3	corp_iWeb2012_1M	stn._366775	banyak <colloc span=-3>uang</colloc> materi 2 <node>gembira</node> karena badannya sehat 3
badannya	gembira	'-3	corp_iWeb2012_1M	stn._366775	karena <colloc span=-3>badannya</colloc> sehat 3 <node>gembira</node> karena jiwanya tenang setelah
euporia	gembira	'-3	corp_iWeb2012_1M	stn._425602	berikut <colloc span=-3>euporia</colloc> yaitu rasa <node>gembira</node> tanpa sebab dan tidak
seperti	gembira	'-3	corp_iWeb2012_1M	stn._458436	perasaan <colloc span=-3>seperti</colloc> takut sedih <node>gembira</node> kecewa senang benci was-was
penuh	gembira	'-3	corp_iWeb2012_1M	stn._468406	dengan <colloc span=-3>penuh</colloc> rasa haru <node>gembira</node> dan takjub ia menepuk-nepuk
merasakan	gembira	'-3	corp_iWeb2012_1M	stn._504794	sering <colloc span=-3>merasakan</colloc> sakit sedih <node>gembira</node> maupun senang NA NA
kus	gembira	'-3	corp_iWeb2012_1M	stn._521756	waktunyalah <colloc span=-3>kus</colloc> rahkan nyawaku <node>gembira</node> dan senang ke dalam
menimbulkan	gembira	'-3	corp_iWeb2012_1M	stn._522943	dapat <colloc span=-3>menimbulkan</colloc> euforia rasa <node>gembira</node> tenang rasa apatis kepada
keraguan	gembira	'-3	corp_iWeb2012_1M	stn._532819	muncul <colloc span=-3>keraguan</colloc> namun rasa <node>gembira</node> mengalahkan keraguan yang sempat
suka	gembira	'-3	corp_iWeb2012_1M	stn._533298	senang <colloc span=-3>suka</colloc> enak atau <node>gembira</node> NA NA NA NA
horey	gembira	'-3	corp_iWeb2012_1M	stn._567978	kata <colloc span=-3>horey</colloc> kalau rasa <node>gembira</node> kata horey kalau rasa
horey	gembira	'-3	corp_iWeb2012_1M	stn._567978	kata <colloc span=-3>horey</colloc> kalau rasa <node>gembira</node> begini la caranya kalau
caranya	gembira	'-3	corp_iWeb2012_1M	stn._567978	la <colloc span=-3>caranya</colloc> kalau rasa <node>gembira</node> kata horey NA NA
untuk	gembira	'-3	corp_iWeb2012_1M	stn._627815	kapalnya <colloc span=-3>untuk</colloc> menyampaikan berita <node>gembira</node> itu kepada para pengawalnya
hati	gembira	'-3	corp_iWeb2012_1M	stn._686725	senang <colloc span=-3>hati</colloc> dan rasa <node>gembira</node> saya akan menyambutnya sebagai
banyak	gembira	'-3	corp_iWeb2012_1M	stn._693904	sekian <colloc span=-3>banyak</colloc> emosi seperti <node>gembira</node> dan sedih marah dikategorikan
malahan	gembira	'-3	corp_iWeb2012_1M	stn._702120	dengki <colloc span=-3>malahan</colloc> dengan rasa <node>gembira</node> yan sangat NA NA
menggunakan	gembira	'-3	corp_iWeb2012_1M	stn._711227	siswa <colloc span=-3>menggunakan</colloc> pikiran perasaan <node>gembira</node> dan bahasa yang dapat
rasa	gembira	'-3	corp_iWeb2012_1M	stn._743778	mengalami <colloc span=-3>rasa</colloc> bahagia senang <node>gembira</node> dan lain sebagainya NA
euphoria	gembira	'-3	corp_iWeb2012_1M	stn._802321	NA <colloc span=-3>euphoria</colloc> politik perasaan <node>gembira</node> luar biasa atau sebuah
rasa	gembira	'-3	corp_iWeb2012_1M	stn._814193	namun <colloc span=-3>rasa</colloc> suka dan <node>gembira</node> tetap terbesit di wajah
melebar	gembira	'-3	corp_iWeb2012_1M	stn._834033	atau <colloc span=-3>melebar</colloc> b rasa <node>gembira</node> atau sedih tanpa sebab
rasa	gembira	'-3	corp_iWeb2012_1M	stn._836748	seperti <colloc span=-3>rasa</colloc> senang riang <node>gembira</node> tambah pede terangsang menambah
dan	gembira	'-3	corp_iWeb2012_1M	stn._866842	diharapkan <colloc span=-3>dan</colloc> diinginkan perasaan <node>gembira</node> dan mungkin tidak sabar
dengan	gembira	'-3	corp_iWeb2012_1M	stn._867536	juta <colloc span=-3>dengan</colloc> perasaan riang <node>gembira</node> NA NA NA NA
atau	gembira	'-3	corp_iWeb2012_1M	stn._881876	melompat-lompat <colloc span=-3>atau</colloc> menunjukkan ekspresi <node>gembira</node> lainnya NA NA NA
lo	gembira	'-3	corp_iWeb2012_1M	stn._893900	misalnya <colloc span=-3>lo</colloc> dapet kabar <node>gembira</node> awalnya perasaan senang muncul
islam	gembira	'-3	corp_iWeb2012_1M	stn._926464	dunia <colloc span=-3>islam</colloc> menyambut dengan <node>gembira</node> terpilihnya barack obama sebagai
dengan	gembira	'-3	corp_iWeb2012_1M	stn._942417	tripoli <colloc span=-3>dengan</colloc> perasaan riang <node>gembira</node> NA NA NA NA
dan	gembira	'-3	corp_iWeb2012_1M	stn._960195	merinding <colloc span=-3>dan</colloc> haru bercampur <node>gembira</node> bertemu dgn kawan2 seperjuangan
sebagai	gembira	'-3	corp_iWeb2012_1M	stn._977678	NA <colloc span=-3>sebagai</colloc> ungkapan rasa <node>gembira</node> saya mohon diizinkan untuk
misalnya	gembira	'-3	corp_iWeb2012_1M	stn._983791	film <colloc span=-3>misalnya</colloc> perasaan sedih <node>gembira</node> kecewa marah jengkel atau
dengan	gembira	'-2	corp_iMxd2012_1M	stn._22515	NA NA <colloc span=-2>dengan</colloc> rasa <node>gembira</node> ternyata aku sekamar dengan
dia	gembira	'-2	corp_iMxd2012_1M	stn._22515	andi dan <colloc span=-2>dia</colloc> terlihat <node>gembira</node> juga NA NA NA
dengan	gembira	'-2	corp_iMxd2012_1M	stn._41396	kata ticka <colloc span=-2>dengan</colloc> ekspresi <node>gembira</node> sambil menyerahkan amplop yang
menyembunyikan	gembira	'-2	corp_iMxd2012_1M	stn._67131	tak dapat <colloc span=-2>menyembunyikan</colloc> rasa <node>gembira</node> dan bangganya NA NA
dan	gembira	'-2	corp_iMxd2012_1M	stn._69476	susah puas <colloc span=-2>dan</colloc> kecewa <node>gembira</node> dan sedih berhutang budi
melahirkan	gembira	'-2	corp_iMxd2012_1M	stn._74449	tapi disebalik <colloc span=-2>melahirkan</colloc> rasa <node>gembira</node> sebagai yang disangkakan oleh
duka	gembira	'-2	corp_iMxd2012_1M	stn._74767	selalu berbagi <colloc span=-2>duka</colloc> dan <node>gembira</node> NA NA NA NA
bergoncang	gembira	'-2	corp_iMxd2012_1M	stn._75732	yang dadanya <colloc span=-2>bergoncang</colloc> penuh <node>gembira</node> menyaksikan sang dwi warna
tentang	gembira	'-2	corp_iMxd2012_1M	stn._95717	kukatakan padamu <colloc span=-2>tentang</colloc> rasa <node>gembira</node> yang aneh waktu aku
dengan	gembira	'-2	corp_iMxd2012_1M	stn._116858	meninggalkan pendopo <colloc span=-2>dengan</colloc> penuh <node>gembira</node> dan tertib NA NA
pd	gembira	'-2	corp_iMxd2012_1M	stn._136024	berkeringat sangat <colloc span=-2>pd</colloc> rasa <node>gembira</node> yang berlebihan kelopak mata
timbul	gembira	'-2	corp_iMxd2012_1M	stn._162685	sambil memikirkannya <colloc span=-2>timbul</colloc> perasaan <node>gembira</node> di hatiku NA NA
rasa	gembira	'-2	corp_iMxd2012_1M	stn._170712	penuh dengan <colloc span=-2>rasa</colloc> haru <node>gembira</node> dan terkejut NA NA
akan	gembira	'-2	corp_iMxd2012_1M	stn._199958	kita semua <colloc span=-2>akan</colloc> merasakan <node>gembira</node> atas keberhasilan teman seiman
serta	gembira	'-2	corp_iMxd2012_1M	stn._224097	yang lelah <colloc span=-2>serta</colloc> rasa <node>gembira</node> karena kita hampir sampai
menyembunyikan	gembira	'-2	corp_iMxd2012_1M	stn._230820	tidak dapat <colloc span=-2>menyembunyikan</colloc> rasa <node>gembira</node> NA NA NA NA
lega	gembira	'-2	corp_iMxd2012_1M	stn._245509	NA NA <colloc span=-2>lega</colloc> bercampur <node>gembira</node> saat mendengar jawabannya itu
dengan	gembira	'-2	corp_iMxd2012_1M	stn._281903	pinangan ini <colloc span=-2>dengan</colloc> rasa <node>gembira</node> dan terharu akan tetapi
ada	gembira	'-2	corp_iMxd2012_1M	stn._326289	meninggalkan keluargaku <colloc span=-2>ada</colloc> rasa <node>gembira</node> di dalam hatiku NA
menanti	gembira	'-2	corp_iMxd2012_1M	stn._454258	NA lia <colloc span=-2>menanti</colloc> penuh <node>gembira</node> terasa tidak sabar untuk
dengan	gembira	'-2	corp_iMxd2012_1M	stn._461166	NA NA <colloc span=-2>dengan</colloc> rasa <node>gembira</node> ia menyebutkan saat-saat yang
sedihpun	gembira	'-2	corp_iMxd2012_1M	stn._499110	NA rasa <colloc span=-2>sedihpun</colloc> berganti <node>gembira</node> setelah di tengah hutan
lega	gembira	'-2	corp_iMxd2012_1M	stn._503778	dengan perasaan <colloc span=-2>lega</colloc> dan <node>gembira</node> oleh sebagian besar kaum
jengkel	gembira	'-2	corp_iMxd2012_1M	stn._519645	sedih marah <colloc span=-2>jengkel</colloc> atau <node>gembira</node> NA NA NA NA
bahagia	gembira	'-2	corp_iMxd2012_1M	stn._519695	NA rasa <colloc span=-2>bahagia</colloc> dan <node>gembira</node> NA NA NA NA
puas	gembira	'-2	corp_iMxd2012_1M	stn._530518	dengan perasaan <colloc span=-2>puas</colloc> dan <node>gembira</node> setelah mendengarkan uraian bhikkhu
bahagia	gembira	'-2	corp_iMxd2012_1M	stn._566343	larut dalam <colloc span=-2>bahagia</colloc> dan <node>gembira</node> NA NA NA NA
dengan	gembira	'-2	corp_iMxd2012_1M	stn._666644	dan menggantikannya <colloc span=-2>dengan</colloc> perasaan <node>gembira</node> agar saya dapat mendatangkan
syukur	gembira	'-2	corp_iMxd2012_1M	stn._667539	merasakan perasaan <colloc span=-2>syukur</colloc> dan <node>gembira</node> karena memiliki penglihatan yang
dan	gembira	'-2	corp_iMxd2012_1M	stn._711046	menjaga rasa <colloc span=-2>dan</colloc> suasana <node>gembira</node> pada saat anak belajar
karena	gembira	'-2	corp_iMxd2012_1M	stn._711046	anak belajar <colloc span=-2>karena</colloc> rasa <node>gembira</node> bisa mempercepat proses pembelajaran
dengan	gembira	'-2	corp_iMxd2012_1M	stn._737435	tidak menyamakan <colloc span=-2>dengan</colloc> perasaan <node>gembira</node> kadang-kadang ada hal-hal yang
kita	gembira	'-2	corp_iMxd2012_1M	stn._737435	senang sehingga <colloc span=-2>kita</colloc> akhirnya <node>gembira</node> NA NA NA NA
riang	gembira	'-2	corp_iMxd2012_1M	stn._755643	karena rasa <colloc span=-2>riang</colloc> dan <node>gembira</node> yang mampu melupakan salah
mengungkapkan	gembira	'-2	corp_iMxd2012_1M	stn._760326	pasangan yang <colloc span=-2>mengungkapkan</colloc> rasa <node>gembira</node> dengan bersanggama NA NA
karena	gembira	'-2	corp_iMxd2012_1M	stn._763725	perut mereka <colloc span=-2>karena</colloc> rasa <node>gembira</node> setelah mengetahui keberadaan orangtua
dan	gembira	'-2	corp_iMxd2012_1M	stn._806806	suasana optimis <colloc span=-2>dan</colloc> perasaan <node>gembira</node> aroma melati merupakan jenis
menyembunyikan	gembira	'-2	corp_iMxd2012_1M	stn._851964	yudho tak <colloc span=-2>menyembunyikan</colloc> rasa <node>gembira</node> dan bangganya dengan pilihan
tergambarkan	gembira	'-2	corp_iMxd2012_1M	stn._903966	NA tak <colloc span=-2>tergambarkan</colloc> rasa <node>gembira</node> dan bahagia kami bisa
sedih	gembira	'-2	corp_iMxd2012_1M	stn._912102	wajahnya terpancar <colloc span=-2>sedih</colloc> atau <node>gembira</node> NA NA NA NA
sedih	gembira	'-2	corp_iMxd2012_1M	stn._928318	suka duka <colloc span=-2>sedih</colloc> dan <node>gembira</node> adalah warna-warni kehidupan NA
sikit	gembira	'-2	corp_iMxd2012_1M	stn._939541	mungkin ada <colloc span=-2>sikit</colloc> elemen <node>gembira</node> di dalamnya NA NA
syukur	gembira	'-2	corp_iMxd2012_1M	stn._956783	dengan rasa <colloc span=-2>syukur</colloc> dan <node>gembira</node> menerima brosur cara hidup
dan	gembira	'-2	corp_iMxd2012_1M	stn._970793	ramah tamah <colloc span=-2>dan</colloc> rasa <node>gembira</node> NA NA NA NA
ungkapan	gembira	'-2	corp_iNews2008_300K	stn._50649	ke-63 sekaligus <colloc span=-2>ungkapan</colloc> rasa <node>gembira</node> untuk menyambut datangnya bulan
sedih	gembira	'-2	corp_iNews2008_300K	stn._77424	menegaskan rasa <colloc span=-2>sedih</colloc> dan <node>gembira</node> bercampur aduk pada malam
diri	gembira	'-2	corp_iNews2009_300K	stn._95441	sikap berpuas <colloc span=-2>diri</colloc> atau <node>gembira</node> berlebihan merasuki tim NA
membatasi	gembira	'-2	corp_iNews2009_300K	stn._108764	akan terus <colloc span=-2>membatasi</colloc> rasa <node>gembira</node> yang berlebihan dan berharap
dengan	gembira	'-2	corp_iNews2009_300K	stn._213936	dansa katredji <colloc span=-2>dengan</colloc> iringan <node>gembira</node> semacam hura-hura cincin sayang
menyimpan	gembira	'-2	corp_iNews2010_300K	stn._15232	kami bisa <colloc span=-2>menyimpan</colloc> rasa <node>gembira</node> karena lulus un NA
pelampiasan	gembira	'-2	corp_iNews2010_300K	stn._83994	NA NA <colloc span=-2>pelampiasan</colloc> rasa <node>gembira</node> ini membuat suasana ruangan
menyembunyikan	gembira	'-2	corp_iNews2010_300K	stn._129022	tidak bisa <colloc span=-2>menyembunyikan</colloc> rasa <node>gembira</node> saat kami berlima kumpul
menyatakan	gembira	'-2	corp_iNews2010_300K	stn._224120	pidato pembukaannya <colloc span=-2>menyatakan</colloc> rasa <node>gembira</node> karena dapat menghadirkan indonesia
dengan	gembira	'-2	corp_iNews2010_300K	stn._266607	NA dan <colloc span=-2>dengan</colloc> rasa <node>gembira</node> kongres pdi perjuangan ecara
namun	gembira	'-2	corp_iNews2010_300K	stn._297115	NA NA <colloc span=-2>namun</colloc> rasa <node>gembira</node> yang dirasakan para bakal
menyampaikan	gembira	'-2	corp_iNews2011_300K	stn._4588	mukhlis yusuf <colloc span=-2>menyampaikan</colloc> rasa <node>gembira</node> karena penilaian lembaga pemerintah
itu	gembira	'-2	corp_iNews2011_300K	stn._22212	pabelan mati <colloc span=-2>itu</colloc> raut <node>gembira</node> menempel di wajah para
menahan	gembira	'-2	corp_iNews2011_300K	stn._150934	bisa menangis <colloc span=-2>menahan</colloc> rasa <node>gembira</node> NA NA NA NA
bugar	gembira	'-2	corp_iNews2012_300K	stn._33882	merasa lebih <colloc span=-2>bugar</colloc> dan <node>gembira</node> karena dapat kembali bermain
kuasa	gembira	'-2	corp_iNews2012_300K	stn._51703	NA tidak <colloc span=-2>kuasa</colloc> menahan <node>gembira</node> para pendukung city berlari
kami	gembira	'-2	corp_iNews2012_300K	stn._56976	abad dan <colloc span=-2>kami</colloc> sangat <node>gembira</node> dia telah menerima baik
menyampaikan	gembira	'-2	corp_iNews2012_300K	stn._65556	m ghalib <colloc span=-2>menyampaikan</colloc> rasa <node>gembira</node> dan bangganya NA NA
palu	gembira	'-2	corp_iNews2012_300K	stn._116858	supermarket di <colloc span=-2>palu</colloc> menyambut <node>gembira</node> dan berharap pemerintah tidak
tampak	gembira	'-2	corp_iNews2012_300K	stn._141080	pemberangkatan itu <colloc span=-2>tampak</colloc> rasa <node>gembira</node> dan haru dari 7
dengan	gembira	'-2	corp_iNews2012_300K	stn._157165	dan berlutut <colloc span=-2>dengan</colloc> rasa <node>gembira</node> ketika pukulan backhand sharapova
mengungkapkan	gembira	'-2	corp_iNews2012_300K	stn._232341	merayakan dan <colloc span=-2>mengungkapkan</colloc> rasa <node>gembira</node> atas pelantikan gubernur dan
dengan	gembira	'-2	corp_iNews2012_300K	stn._256734	tampil bersama <colloc span=-2>dengan</colloc> ekspresi <node>gembira</node> dalam berbagai kesempatan resmi
mengaku	gembira	'-2	corp_iNews2012_300K	stn._269197	tim gabungan <colloc span=-2>mengaku</colloc> cukup <node>gembira</node> setelah proses evakuasi pada
penuh	gembira	'-2	corp_iNwsCrw2011_1M	stn._1792	ini dengan <colloc span=-2>penuh</colloc> rasa <node>gembira</node> NA NA NA NA
memancarkan	gembira	'-2	corp_iNwsCrw2011_1M	stn._12373	kelihatan jelas <colloc span=-2>memancar-kan</colloc> perasaan <node>gembira</node> dan bangga NA NA
mereka	gembira	'-2	corp_iNwsCrw2011_1M	stn._58820	dimaklumi lantaran <colloc span=-2>mereka</colloc> sangat <node>gembira</node> dan bangga NA NA
disambut	gembira	'-2	corp_iNwsCrw2011_1M	stn._61604	itu langsung <colloc span=-2>disambut</colloc> rasa <node>gembira</node> NA NA NA NA
rasa	gembira	'-2	corp_iNwsCrw2011_1M	stn._154033	menggambarkan ekspresi <colloc span=-2>rasa</colloc> senang <node>gembira</node> dan bahagia NA NA
jakarta	gembira	'-2	corp_iNwsCrw2011_1M	stn._177100	39 wib <colloc span=-2>jakarta</colloc> raut <node>gembira</node> tampak dari raut wajah
ungkapan	gembira	'-2	corp_iNwsCrw2011_1M	stn._214243	lundayeh sebagai <colloc span=-2>ungkapan</colloc> rasa <node>gembira</node> dan syukur atas hasil
ungkapan	gembira	'-2	corp_iNwsCrw2011_1M	stn._304229	sebagai bentuk <colloc span=-2>ungkapan</colloc> rasa <node>gembira</node> saya karena dana bantuan
dan	gembira	'-2	corp_iNwsCrw2011_1M	stn._357287	cerita manis <colloc span=-2>dan</colloc> pahit <node>gembira</node> dan sedih juga sudah
dengan	gembira	'-2	corp_iNwsCrw2011_1M	stn._378616	bisa pulang <colloc span=-2>dengan</colloc> perasaan <node>gembira</node> NA NA NA NA
hiporia	gembira	'-2	corp_iNwsCrw2011_1M	stn._406936	akan dijangkiti <colloc span=-2>hiporia</colloc> rasa <node>gembira</node> tanpa sebab serta apa
juga	gembira	'-2	corp_iNwsCrw2011_1M	stn._506489	terkejutnya dan <colloc span=-2>juga</colloc> bercampur <node>gembira</node> ketika geoffrey bertemu drake
oleh	gembira	'-2	corp_iNwsCrw2011_1M	stn._595534	langsung tertutup <colloc span=-2>oleh</colloc> perasaan <node>gembira</node> NA NA NA NA
yang	gembira	'-2	corp_iNwsCrw2011_1M	stn._706506	dalam suasana <colloc span=-2>yang</colloc> penuh <node>gembira</node> NA NA NA NA
heran	gembira	'-2	corp_iNwsCrw2011_1M	stn._719811	dunia kini <colloc span=-2>heran</colloc> bercampur <node>gembira</node> dengan kedatangan si penembak
menyatakan	gembira	'-2	corp_iNwsCrw2011_1M	stn._761855	pidato pembukaannya <colloc span=-2>menyatakan</colloc> rasa <node>gembira</node> karena dapat menghadirkan indonesia
mengungkapkan	gembira	'-2	corp_iNwsCrw2011_1M	stn._793474	tim ini <colloc span=-2>mengungkapkan</colloc> rasa <node>gembira</node> setelah montoya memutuskan ganti
memberikan	gembira	'-2	corp_iNwsCrw2012_1M	stn._13129	jika bisa <colloc span=-2>memberikan</colloc> rasa <node>gembira</node> kepada penumpang kapal NA
eun-suk	gembira	'-2	corp_iNwsCrw2012_1M	stn._26855	sementara itu <colloc span=-2>eun-suk</colloc> menyambut <node>gembira</node> kesediaan chae-won untuk mencoba
dengan	gembira	'-2	corp_iNwsCrw2012_1M	stn._95836	banjir tersebut <colloc span=-2>dengan</colloc> penuh <node>gembira</node> NA NA NA NA
katanya	gembira	'-2	corp_iNwsCrw2012_1M	stn._206368	sangat mengesankan <colloc span=-2>katanya</colloc> penuh <node>gembira</node> NA NA NA NA
menunjukkan	gembira	'-2	corp_iNwsCrw2012_1M	stn._290341	dilakukan untuk <colloc span=-2>menunjukkan</colloc> rasa <node>gembira</node> menyambut kelahiran sang nabi
dengan	gembira	'-2	corp_iNwsCrw2012_1M	stn._337631	menyayangiku katanya <colloc span=-2>dengan</colloc> ekspresi <node>gembira</node> NA NA NA NA
mengungkapkan	gembira	'-2	corp_iNwsCrw2012_1M	stn._391934	selaku pemohon <colloc span=-2>mengungkapkan</colloc> rasa <node>gembira</node> karena uji materi yang
tak	gembira	'-2	corp_iNwsCrw2012_1M	stn._410040	lagi-lagi saya <colloc span=-2>tak</colloc> bisa <node>gembira</node> bila timnas indonesia kalah
menyampaikan	gembira	'-2	corp_iNwsCrw2012_1M	stn._463544	itulah pe-merintah <colloc span=-2>menyampaikan</colloc> rasa <node>gembira</node> dan terima kasih ke-pada
rasa	gembira	'-2	corp_iNwsCrw2012_1M	stn._521764	bermain diliputi <colloc span=-2>rasa</colloc> riang <node>gembira</node> saja di halaman sekolah
rasa	gembira	'-2	corp_iNwsCrw2012_1M	stn._719618	di tengah <colloc span=-2>rasa</colloc> riang <node>gembira</node> kami mendadak kami mengalami
memperlihatkan	gembira	'-2	corp_iNwsCrw2012_1M	stn._746729	moment untuk <colloc span=-2>memperlihatkan</colloc> ekspresi <node>gembira</node> akhirnya pun berlalu begitu
dengan	gembira	'-2	corp_iNwsCrw2012_1M	stn._807030	agustus 2007 <colloc span=-2>dengan</colloc> rasa <node>gembira</node> bercampur prihatin kita memperingati
sukacita	gembira	'-2	corp_iNwsCrw2012_1M	stn._831308	NA rasa <colloc span=-2>sukacita</colloc> dan <node>gembira</node> menyambut natal telah terlihat
dan	gembira	'-2	corp_iNwsCrw2012_1M	stn._860626	penuh antusiasme <colloc span=-2>dan</colloc> riang <node>gembira</node> itu NA NA NA
dengan	gembira	'-2	corp_iNwsCrw2012_1M	stn._934172	sang cinderella <colloc span=-2>dengan</colloc> perasaan <node>gembira</node> sekaligus lega NA NA
